105696,Scooby-Doo!: Behind the Scenes,en,34,10.0,1998-01-01,1998-02-19,false,5.165,[Family,  Animation,  Action & Adventure,  Kids,  Comedy,  Mystery]
43117,Teen Choice Awards,en,8,10.0,1999-08-01,2019-08-11,true,0.6,[Comedy,  Family,  Kids]
31606,Tensou Sentai Goseiger,ja,5,10.0,2010-02-14,2011-02-06,false,18.845,[Action & Adventure,  Sci-Fi & Fantasy,  Kids]
206942,Shingo Mama Drama Special: OH-HA Saves the World Vol. 1,ja,3,10.0,2001-01-08,2001-01-08,false,703.0,[Comedy,  Family,  Kids]
4434,Adventures from the Book of Virtues,en,3,10.0,1996-09-02,2000-12-17,false,7.853,[Animation,  Kids]
119322,C Jamy,fr,3,10.0,2021-02-22,2022-06-24,false,21.113,[Documentary,  Family,  Kids]
84329,Dorm Zero,zh,3,10.0,2018-09-28,2018-12-28,false,1.216,[Animation,  Kids,  Comedy]
84368,Dino Squad,en,2,10.0,2007-11-03,2008-12-06,true,2.198,[Animation,  Kids,  Action & Adventure,  Sci-Fi & Fantasy]
44377,The Legend of Snow White,ja,2,10.0,1994-04-06,1995-04-05,false,8.667,[Animation,  Family,  Kids]
14494,Will and Dewitt,en,2,10.0,,,false,19.66,[Animation,  Kids]
19260,Mon Colle Knights,ja,2,10.0,2001-07-21,2006-02-13,false,12.312,[Animation,  Kids,  Sci-Fi & Fantasy]
135531,Miraculous Chibi,xx,2,10.0,2018-08-31,2018-10-26,false,3.17,[Animation,  Kids,  Comedy]
119312,LEGO Hidden Side,en,2,10.0,2019-10-23,2020-04-23,true,961.0,[Animation,  Kids]
114283,Odisea Burbujas,es,2,10.0,1981-07-05,1981-07-05,false,0.6,[Comedy,  Family,  Kids,  Sci-Fi & Fantasy]
107849,Saladin,ar,2,10.0,2009-12-18,2009-12-18,false,1.634,[Animation,  Kids]
129294,Dogmatix and the Indomitables,fr,2,10.0,2021-08-28,2021-12-29,true,17.57,[Animation,  Comedy,  Kids,  Drama]
34758,Tama and Friends,ja,2,10.0,1993-07-03,1994-09-25,false,2.668,[Animation,  Kids]
105615,Disney Junior Music Lullabies,en,2,10.0,2019-07-15,2020-02-24,true,0.84,[Animation,  Kids]
83610,Bakutsuri Bar Hunter,ja,2,10.0,2018-10-31,2019-04-17,false,985.0,[Action & Adventure,  Comedy,  Kids,  Animation]
95630,Dr. Panda TotoTime,en,2,10.0,2017-11-03,2020-10-30,true,10.246,[Animation,  Kids,  Family]
212250,Pretty Freekin Scary,en,2,10.0,2023-06-15,2023-08-18,true,16.001,[Comedy,  Sci-Fi & Fantasy,  Kids,  Family]
66253,Piggeldy & Frederick,de,2,10.0,1975-01-01,1975-01-01,false,637.0,[Animation,  Family,  Kids]
123741,Stan Lee's Superhero Kindergarten,en,2,10.0,2021-04-23,2021-10-22,true,34.854,[Action & Adventure,  Animation,  Kids]
91865,Mundo Ripilica: As Aventuras de Lilica, a Coala,pt,2,10.0,2017-11-19,2018-11-10,true,1.815,[Animation,  Kids]
132891,What's up Bunny,fr,2,10.0,2008-04-20,2022-12-11,true,20.574,[Animation,  Comedy,  Kids]
97603,Så er der tegnefilm,da,2,10.0,2019-11-01,2020-06-12,true,1.514,[Animation,  Kids]
96885,Dot.,en,2,10.0,2016-09-06,2017-04-13,true,21.568,[Animation,  Kids]
82284,The Mojicons,ru,2,10.0,2015-10-19,2016-10-13,false,1.855,[Animation,  Family,  Kids]
16054,ToddWorld,en,2,10.0,2004-11-08,2005-11-11,false,6.098,[Animation,  Family,  Kids]
95509,Patrulha Salvadora,pt,1,10.0,2014-01-11,2014-07-05,false,8.76,[Action & Adventure,  Family,  Kids]
34455,Danger Rangers,en,1,10.0,2005-09-03,2005-11-26,false,923.0,[Animation,  Kids]
71576,La casita sobre la roca,es,1,10.0,2017-05-05,2017-05-05,true,929.0,[Family,  Animation,  Kids]
136761,Pinaki & Happy - The Bhoot Bandhus,hi,1,10.0,2020-11-09,2020-11-09,true,2.871,[Comedy,  Animation,  Kids]
82520,Trudes Tier,de,1,10.0,2014-04-27,2022-06-10,true,7.871,[Animation,  Kids]
3710,Harry Batt,en,1,10.0,2007-12-01,2007-12-01,true,658.0,[Comedy,  Kids,  Family]
227307,Lego Justice League,en,1,10.0,2014-12-31,2015-01-01,true,0.6,[Animation,  Comedy,  Action & Adventure,  Kids,  Sci-Fi & Fantasy]
105458,Mini Joe,pt,1,10.0,2020-06-01,2020-06-08,false,0.6,[Animation,  Kids,  Comedy]
52264,NFL Rush Zone,en,1,10.0,2010-09-06,2014-10-22,false,8.202,[Action & Adventure,  Animation,  Kids,  Sci-Fi & Fantasy,  Comedy]
230346,מי פה הבוס?,he,1,10.0,2021-08-01,2021-09-01,true,0.6,[Comedy,  Kids]
104009,Bogy and Tamtam,ar,1,10.0,1983-04-14,1983-04-14,false,698.0,[Animation,  Action & Adventure,  Kids,  Family]
136407,INephew,en,1,10.0,2021-06-14,2021-06-14,true,0.6,[Comedy,  Family,  Kids]
33749,Friends and Heroes,en,1,10.0,2007-03-12,2007-03-23,false,73.058,[Family,  Animation,  Action & Adventure,  Kids]
224373,Builder Brothers' Dream Factory,en,1,10.0,2023-03-26,2023-10-01,true,18.678,[Animation,  Kids]
74482,Ronin Warriors: Gaiden,ja,1,10.0,1989-04-30,1989-06-01,false,2.369,[Action & Adventure,  Animation,  Kids,  Sci-Fi & Fantasy]
90125,O skřítku Racochejlovi,cs,1,10.0,1997-12-24,2015-02-08,false,1.4,[Animation,  Kids]
74483,Ronin Warriors: Legend of the Inferno Armor,ja,1,10.0,1989-10-08,1990-01-11,false,3.206,[Action & Adventure,  Animation,  Kids,  Sci-Fi & Fantasy]
76285,Shell Bedtime Stories,en,1,10.0,2017-10-17,2017-11-21,true,3.71,[Animation,  Family,  Kids]
136516,Suli-Buli,hu,1,10.0,1980-01-01,1980-02-05,false,631.0,[Comedy,  Kids,  Family,  Animation]
226033,Sepia Network,en,1,10.0,2019-11-22,2019-11-22,false,0.6,[Family,  Kids]
104494,TakaPu: A Gannet in the South Seas,en,1,10.0,,,false,0.6,[Documentary,  Animation,  Kids]
